,SW48,SW620,SW1463,SW1116,RKO,MDST8,SW1417,T84,SW837,HT55,SW948,KM12
274,0.0,0.0,0.0,0.07,0.0,0.2,0.0,0.22,0.0,0.22,0.0,0.06
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.07,0.0,0.0,0.58,0.41,0.0,0.49,0.0,0.0,0.0,0.12
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.67,0.0,0.0,1.69,2.11,0.85,2.52,4.12,2.02,0.4,2.36
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.97,0.0,0.52,0.0,0.46,2.45,3.78,0.83,1.83,0.62,1.38
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.06,0.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.06
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.06,0.05,0.01
291,0.09,0.0,0.1,0.0,3.2,17.08,0.1,0.08,0.08,0.0,0.06,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02
295,0.22,0.03,0.27,0.02,0.05,0.03,0.55,0.02,0.64,0.03,0.07,0.03
296,0.0,0.06,0.0,0.43,1.46,0.0,0.2,0.48,0.0,0.0,0.19,0.16
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2.38,0.91,2.03,0.52,1.65,1.76,0.87,1.38,4.13,1.0,1.96,1.61
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.04,1.4,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
305,0.0,0.01,0.0,1.97,0.0,0.0,2.53,0.01,0.4,0.05,0.07,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
314,0.0,0.01,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.11,0.0,0.0
315,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.41,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.18,0.37,0.0,0.0,0.35
320,0.0,0.07,0.79,0.0,0.08,0.0,0.0,0.15,0.0,0.26,0.18,0.1
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
325,0.0,0.12,0.38,0.0,0.0,0.07,0.0,0.1,0.0,0.06,0.08,0.0
326,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.19,0.0,0.22,0.26,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.04,0.0,0.0
332,0.0,0.02,0.0,0.0,0.07,0.03,0.03,0.02,0.0,0.01,0.0,0.05
333,0.0,0.0,0.0,0.04,0.01,0.0,0.02,3.16,0.26,1.06,1.26,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1
336,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,89.06,225.58,83.49,41.57,518.02,99.07,96.52,82.86,85.24,446.15,166.12,167.17
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.11
345,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.03,0.0,0.05,0.35,0.0
346,0.67,0.11,0.0,0.06,1.48,0.14,0.65,0.66,1.93,0.66,0.62,0.55
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.43,0.12,0.0,0.51,0.07,0.18,0.27,0.34,0.0,0.0,0.26,0.31
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,2.57,0.52,1.99,0.76,0.22,1.01,1.21,0.87,1.18,0.54,0.89,1.58
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
353,0.0,0.0,0.02,0.0,0.0,0.19,0.08,0.05,1.58,0.05,0.0,0.21
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,0.01,0.02,0.0,0.01,0.0,0.08,0.07,0.05,0.08,0.08,0.03
362,0.43,4.38,0.36,0.23,1.22,0.33,0.64,1.37,2.9,0.19,0.43,1.64
363,0.0,0.04,0.0,0.0,0.03,0.01,0.0,0.03,0.0,0.0,0.01,0.02
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,1.28,0.21,0.22,0.0,0.16,0.09,0.28,0.28,0.04,0.03,0.07,0.16
367,0.0,0.11,0.59,0.0,0.13,0.04,0.04,0.02,0.0,0.0,0.04,0.03
368,0.0,1.31,0.0,0.64,0.0,0.19,0.09,0.02,0.0,0.06,0.04,0.0
369,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0
371,5.1,1.71,8.5,2.73,1.53,0.81,2.53,1.64,0.63,1.95,2.89,2.14
372,12.47,5.64,5.93,3.72,6.23,18.31,5.69,4.48,12.09,5.06,5.11,7.36
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.12
374,0.0,0.9,0.0,0.0,0.63,0.25,0.29,1.15,0.0,0.26,0.0,1.13
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.08,0.03,0.0,0.0
377,0.0,0.22,0.0,0.0,0.28,0.0,0.15,0.12,0.0,0.0,0.17,0.09
378,13.69,15.14,6.75,8.77,14.39,11.51,12.46,16.99,10.62,11.15,19.23,26.65
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.03
381,1.29,0.61,0.0,0.0,0.77,0.31,0.61,0.39,0.0,0.45,0.39,0.38
382,39.21,15.52,24.26,12.61,24.97,10.9,20.8,11.21,9.86,26.78,26.53,72.45
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0
386,1.15,1.95,1.41,3.23,2.12,0.65,2.7,1.75,8.16,0.93,1.38,1.42
387,2.27,1.66,0.05,0.53,3.03,0.18,0.79,1.21,2.32,0.47,0.87,1.58
388,0.0,0.01,0.0,0.0,0.03,0.02,0.02,0.03,0.0,0.01,0.03,0.02
389,0.13,0.1,0.0,0.53,0.92,0.06,0.29,0.12,1.64,0.2,0.2,0.14
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,0.18,0.09,0.0,0.0,0.29,0.01,0.11,0.05,0.0,0.03,0.05,0.13
392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0.0,0.03,0.0,0.0,0.0,0.0,0.26,0.0,0.47,0.18,0.0,0.0
394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,1.15,0.0,0.0,0.0,0.0,0.02,0.09,0.0,0.0,0.05,0.03,0.13
399,2.03,1.75,0.0,0.0,0.06,0.0,13.59,0.03,4.79,4.08,0.15,0.13
400,0.66,3.04,0.72,0.0,1.79,0.0,8.42,0.32,2.31,2.11,0.74,0.28
401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0.0,0.14,0.0,0.0,0.03,0.0,0.04,0.09,0.0,0.05,0.03,0.03
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0,0.89,0.78,0.14,0.0,0.0,0.41,0.15,0.0,3.51,0.81,0.43
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.0,0.01,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.23,0.0,0.51,0.0,0.0
411,0.0,0.0,0.0,1.04,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.06
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.24,1.7,1.36,1.15,0.78,0.74,1.26,0.48,1.63,0.37,3.24,0.0
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.45,2.14,0.0,0.28,5.15,0.37,0.54,0.64,2.26,0.58,0.77,1.94
425,0.0,0.13,0.0,0.0,0.04,0.0,0.1,0.06,0.0,0.13,0.0,0.03
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
427,18.28,8.31,7.38,9.26,12.71,6.86,7.9,11.58,19.21,9.41,6.92,12.04
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.0,0.07,0.0
434,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.37,0.0,0.0,0.0
435,0.0,0.1,1.99,0.0,0.13,0.09,0.1,0.47,0.0,0.31,0.0,0.1
436,0.24,0.33,0.0,0.21,0.23,0.0,0.14,0.11,0.22,0.05,0.0,0.09
437,0.27,0.8,0.02,0.23,0.51,0.38,0.93,0.5,1.97,0.23,0.48,0.76
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,0.0,0.0,0.0,1.09,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.18
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,1.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.04,0.19,0.03
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,0.0,0.1,0.0,0.0,0.08,0.0,0.05,0.02,0.0,0.0,0.04,0.03
451,8.55,0.0,0.0,0.0,0.0,0.52,1.11,0.0,0.0,0.33,0.0,0.0
452,0.12,0.07,0.09,0.51,0.0,0.03,0.0,0.06,0.34,0.0,0.0,0.0
453,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,0.0,0.53,0.0,0.25,0.0,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0
456,0.0,11.77,6.53,11.16,1.37,0.0,4.64,5.13,14.4,6.01,7.54,4.77
457,0.08,0.07,0.0,0.02,0.71,0.04,0.07,0.27,0.18,0.01,0.07,0.1
458,5.19,1.09,0.56,0.87,1.95,0.72,1.52,1.69,3.4,0.44,0.84,0.9
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,0.06,0.0,0.0,0.0,0.0,0.16,0.03,0.0,0.0,0.0,0.05
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.03,0.01,0.0,0.0
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,0.0,0.17,0.0,0.0,0.0,0.0,0.73,0.01,0.93,0.19,0.0,0.05
476,0.0,0.0,0.0,0.34,0.0,0.0,0.06,0.04,0.27,0.0,0.0,0.03
477,3.65,1.76,0.8,1.31,6.61,0.71,1.59,2.04,3.88,0.59,1.28,3.71
478,7.06,0.57,0.0,0.0,0.93,0.58,1.15,0.69,0.0,0.59,0.83,0.94
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,1.5,1.21,0.0,0.79,0.34,0.08,0.77,1.24,1.09,0.31,0.99,0.24
482,0.34,0.0,0.0,0.12,0.0,0.0,0.09,0.03,0.0,0.0,0.07,0.0
483,3.95,5.1,5.87,2.21,3.88,2.39,3.98,4.98,3.57,2.44,2.74,3.85
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.07,1.7,0.0,0.6,0.0
486,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.04,0.0,0.09,0.0,0.04
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0.59,0.4,0.48,0.26,0.13,0.29,0.6,0.61,0.22,0.39,0.28,0.35
489,0.0,0.0,0.0,0.0,0.01,0.73,0.02,0.0,0.0,0.0,0.0,0.0
490,0.0,0.81,1.47,0.0,1.12,1.27,0.63,0.32,0.51,0.17,0.0,0.7
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,3.79,1.08,0.0,0.36,0.8,2.26,1.57,0.42,1.4,0.28,0.58,0.82
493,0.0,0.22,0.0,0.0,0.27,0.0,0.0,0.04,0.0,0.0,0.1,0.19
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.14,2.52,0.0,0.0,0.0
497,0.0,0.08,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.05,0.05,0.0
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
500,0.07,0.01,0.03,0.0,0.06,0.05,0.01,0.03,0.0,0.0,0.0,0.05
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0.32,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0.72,0.15,0.0,0.0,0.8,0.17,0.2,0.24,0.0,0.0,0.0,0.13
511,0.0,0.02,0.0,0.4,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.02
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,0.0,1.28,0.41,1.24,1.9,0.68,1.58,3.39,1.15,2.52,1.41,1.38
514,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.19,0.0,0.0,0.09,0.24
515,0.0,0.0,0.0,0.31,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0.0,0.48,0.0,2.54,0.87,5.83,1.21,0.37,0.66,1.01,0.44,2.36
519,0.0,0.34,0.0,0.65,1.02,0.04,1.57,0.36,0.0,0.03,0.0,0.14
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,0.15,0.98,0.12,0.65,0.7,0.04,1.13,1.67,2.55,0.21,0.29,1.62
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,1.25,0.62,3.75,0.24,0.0,0.13,1.11,0.92,0.0,0.33,0.22,0.44
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,4.99,1.5,0.52,0.4,1.17,1.02,1.26,0.8,2.44,0.68,1.11,1.76
527,0.0,0.78,0.36,0.0,0.04,0.97,0.02,0.46,0.08,0.01,0.1,0.27
528,0.04,2.74,0.43,0.25,3.15,4.14,0.22,1.11,0.23,0.21,0.46,0.9
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0.0,0.0,0.0,0.0,0.05,0.27,0.0,0.0,0.0,0.0,0.06,0.0
531,0.0,0.24,0.0,0.0,0.0,0.14,0.16,0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.0,0.01,0.0,0.25,0.0,0.01,0.03,0.04,0.02,0.02,0.0,0.01
535,5.02,19.71,8.54,9.42,0.0,0.09,4.18,1.88,4.47,4.12,8.92,3.73
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
543,2.27,1.42,8.43,0.49,4.86,0.1,1.88,0.28,5.51,1.21,1.47,3.39
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,1.64,0.98,1.21,3.34,0.0,0.12,0.45,0.42,0.9,0.37,2.17,2.36
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,15.44,12.69,11.37,7.11,11.38,9.17,9.38,12.1,17.25,8.35,31.18,12.49
549,1.82,0.28,0.0,0.78,0.21,0.08,0.26,0.3,0.43,0.4,1.84,0.58
550,1.69,0.35,0.0,0.0,0.45,0.53,0.0,0.25,0.0,0.62,1.45,0.3
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
